"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"5754",7853,"4.D","I","16cc#",1.25,0.25,"3","+m2","A","B066.krn",0,0,"+m7",1,"1 5 3"
"5755",7854,"4.D","I","16bb",1.5,0.25,"2","+m7","A","B066.krn",0,0,"-m7",0,"1 5 3"
"5756",7855,"4.D","I","16cc#",1.75,0.25,"3","-m7","A","B066.krn",0,0,"+m6",1,"1 5 3"
"5757",7856,"4.D","I","16aa",2,0.25,"1","+m6","A","B066.krn",0,0,"-m6",1,"1 5 3"
"5758",7857,"4.D","I","16cc#JJ",2.25,0.25,"3","-m6","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5759",7858,"4.D","V/V","16eeLL",2.5,0.25,"5","+m3","A","B066.krn",0,0,"-m2",0,"2 6 4+"
"5760",7859,"4.D","V/V","16dd#",2.75,0.25,"4+","-m2","A","B066.krn",0,0,"+d5",1,"2 6 4+"
"5761",7860,"4.D","V/V","16aa",3,0.25,"1","+d5","A","B066.krn",0,0,"-d5",0,"2 6 4+"
"5762",7861,"4.D","V/V","16dd#",3.25,0.25,"4+","-d5","A","B066.krn",0,0,"+d5",1,"2 6 4+"
"5763",7862,"4.D","V/V","16aa",3.5,0.25,"1","+d5","A","B066.krn",0,0,"-d5",0,"2 6 4+"
"5764",7863,"4.D","V/V","16dd#JJ",3.75,0.25,"4+","-d5","A","B066.krn",0,0,"+m3",1,"2 6 4+"
"5765",7864,"4.D","viio","16ff#LL",1,0.25,"6","+m3","A","B066.krn",0,0,"-M2",0,"7 2 4 1++ 3+"
"5766",7865,"4.D","viio","16ee",1.25,0.25,"5","-M2","A","B066.krn",0,0,"-m2",0,"7 2 4 1++ 3+"
"5767",7866,"4.D","viio","16dd#",1.5,0.25,"4+","-m2","A","B066.krn",0,0,"+m2",0,"7 2 4 1++ 3+"
"5768",7867,"4.D","viio","16ee",1.75,0.25,"5","+m2","A","B066.krn",0,0,"+P5",0,"7 2 4 1++ 3+"
"5769",7868,"4.D","viio","16bb",2,0.25,"2","+P5","A","B066.krn",0,0,"-P5",1,"7 2 4 1++ 3+"
"5770",7869,"4.D","viio","16eeJJ",2.25,0.25,"5","-P5","A","B066.krn",0,0,"+M3",0,"7 2 4 1++ 3+"
"5771",7870,"4.D","V/V","16gg#LL",2.5,0.25,"7","+M3","A","B066.krn",0,0,"-M2",0,"2 6 4+"
"5772",7871,"4.D","V/V","16ff#",2.75,0.25,"6","-M2","A","B066.krn",0,0,"-m2",1,"2 6 4+"
"5773",7872,"4.D","V/V","16ee#",3,0.25,"5+","-m2","A","B066.krn",0,0,"+m2",0,"2 6 4+"
"5774",7873,"4.D","V/V","16ff#",3.25,0.25,"6","+m2","A","B066.krn",0,0,"+P4",1,"2 6 4+"
"5775",7874,"4.D","V/V","16bb",3.5,0.25,"2","+P4","A","B066.krn",0,0,"-P4",1,"2 6 4+"
"5776",7875,"4.D","V/V","16ff#JJ",3.75,0.25,"6","-P4","A","B066.krn",0,0,"+m3",1,"2 6 4+"
"5777",7876,"4.D","V","16aaLL",1,0.25,"1","+m3","A","B066.krn",0,0,"-m2",0,"5 2 7"
"5778",7877,"4.D","V","16gg#",1.25,0.25,"7","-m2","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5779",7878,"4.D","V","16ff#",1.5,0.25,"6","-M2","A","B066.krn",0,0,"+M2",0,"5 2 7"
"5780",7879,"4.D","V","16gg#",1.75,0.25,"7","+M2","A","B066.krn",0,0,"+m3",1,"5 2 7"
"5781",7880,"4.D","V","16bb",2,0.25,"2","+m3","A","B066.krn",0,0,"-P5",1,"5 2 7"
"5782",7881,"4.D","V","16eeJJ",2.25,0.25,"5","-P5","A","B066.krn",0,0,"P1",1,"5 2 7"
"5783",7882,"4.D","V7/V","16eeLL",2.5,0.25,"5","P1","A","B066.krn",0,0,"-m2",0,"2 6 4+ 1 7+"
"5784",7883,"4.D","V7/V","16dd#",2.75,0.25,"4+","-m2","A","B066.krn",0,0,"-M2",1,"2 6 4+ 1 7+"
"5785",7884,"4.D","V7/V","16cc#",3,0.25,"3","-M2","A","B066.krn",0,0,"+M2",0,"2 6 4+ 1 7+"
"5786",7885,"4.D","V7/V","16dd#",3.25,0.25,"4+","+M2","A","B066.krn",0,0,"+m3",1,"2 6 4+ 1 7+"
"5787",7886,"4.D","V7/V","16ff#",3.5,0.25,"6","+m3","A","B066.krn",0,0,"-P5",1,"2 6 4+ 1 7+"
"5788",7887,"4.D","V7/V","16bJJ",3.75,0.25,"2","-P5","A","B066.krn",0,1,"[ee]",1,"2 6 4+ 1 7+"
"5789",7890,"4.D","V","4.ee",2.5,1.5,"5","[ee]","A","B066.krn",1,0,"-m3",1,"5 2 7"
"5790",7891,"2.T","V7/ii","4.cc#",1,1.5,"3","-m3","A","B066.krn",0,0,"+P4",1,"6 3 1+ 5 4++"
"5791",7892,"2.T","V7/ii","(4ff#'",2.5,1,"6","+P4","A","B066.krn",0,0,"P1",1,"6 3 1+ 5 4++"
"5792",7893,"2.T","V7/ii","8ff#')",3.5,0.5,"6","P1","A","B066.krn",0,0,"-P5",1,"6 3 1+ 5 4++"
"5793",7894,"4.T","ii","(8bL",1,0.5,"2","-P5","A","B066.krn",0,0,"+M2",1,"2 6 4 3+"
"5794",7895,"4.T","ii","8cc#",1.5,0.5,"3","+M2","A","B066.krn",0,0,"-M2",0,"2 6 4 3+"
"5795",7896,"4.T","ii","8bJ)",2,0.5,"2","-M2","A","B066.krn",0,0,"+P4",1,"2 6 4 3+"
"5796",7897,"4.T","V7","(4ee'",2.5,1,"5","+P4","A","B066.krn",0,0,"P1",1,"5 2 7 4 3+"
"5797",7898,"4.T","V7","8ee')",3.5,0.5,"5","P1","A","B066.krn",0,0,"-P5",1,"5 2 7 4 3+"
"5798",7899,"4.T","I","(8aL",1,0.5,"1","-P5","A","B066.krn",0,0,"+M2",1,"1 5 3"
"5799",7900,"4.T","I","8b",1.5,0.5,"2","+M2","A","B066.krn",0,0,"-M2",0,"1 5 3"
"5800",7901,"4.T","I","8aJ)",2,0.5,"1","-M2","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5801",7902,"4T","V7","4dd",2.5,1,"4","+P4","A","B066.krn",0,0,"-m2",1,"5 2 7 4 3+"
"5802",7903,"8T","I","8cc#",3.5,0.5,"3","-m2","A","B066.krn",0,0,"-M2",1,"1 5 3"
"5803",7904,"4.D","V","4b",1,1,"2","-M2","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5804",7905,"4.D","V","8a",2,0.5,"1","-M2","A","B066.krn",0,0,"+M2",0,"5 2 7"
"5805",7906,"4D","V","4b'",2.5,1,"2","+M2","A","B066.krn",0,0,"[e]",1,"5 2 7"
"5806",7907,"8T","I","8e",3.5,0.5,"5","[e]","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5807",7908,"2.T","I","16aLL",1,0.25,"1","+P4","A","B066.krn",0,0,"-P4",1,"1 5 3"
"5808",7909,"2.T","I","16e",1.25,0.25,"5","-P4","A","B066.krn",0,0,"-m3",1,"1 5 3"
"5809",7910,"2.T","I","16c#",1.5,0.25,"3","-m3","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5810",7911,"2.T","I","16e",1.75,0.25,"5","+m3","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5811",7912,"2.T","I","16a",2,0.25,"1","+P4","A","B066.krn",0,0,"+M2",1,"1 5 3"
"5812",7913,"2.T","I","16bJJ",2.25,0.25,"2","+M2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5813",7914,"2.T","I","16cc#LL",2.5,0.25,"3","+M2","A","B066.krn",0,0,"-M3",1,"1 5 3"
"5814",7915,"2.T","I","16a",2.75,0.25,"1","-M3","A","B066.krn",0,0,"-P4",1,"1 5 3"
"5815",7916,"2.T","I","16e",3,0.25,"5","-P4","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5816",7917,"2.T","I","16a",3.25,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"1 5 3"
"5817",7918,"2.T","I","16cc#",3.5,0.25,"3","+M3","A","B066.krn",0,0,"+m2",1,"1 5 3"
"5818",7919,"2.T","I","16ddJJ",3.75,0.25,"4","+m2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5819",7920,"2.T","V","16eeLL",1,0.25,"5","+M2","A","B066.krn",0,0,"-P4",1,"5 2 7"
"5820",7921,"2.T","V","16b",1.25,0.25,"2","-P4","A","B066.krn",0,0,"-P5",1,"5 2 7"
"5821",7922,"2.T","V","16e",1.5,0.25,"5","-P5","A","B066.krn",0,0,"+P5",1,"5 2 7"
"5822",7923,"2.T","V","16b",1.75,0.25,"2","+P5","A","B066.krn",0,0,"+P4",1,"5 2 7"
"5823",7924,"2.T","V","16ee",2,0.25,"5","+P4","A","B066.krn",0,0,"-m2",1,"5 2 7"
"5824",7925,"2.T","V","16dd#JJ",2.25,0.25,"4+","-m2","A","B066.krn",0,0,"+m2",0,"5 2 7"
"5825",7926,"2.T","V","16eeLL",2.5,0.25,"5","+m2","A","B066.krn",0,0,"-P4",1,"5 2 7"
"5826",7927,"2.T","V","16b",2.75,0.25,"2","-P4","A","B066.krn",0,0,"-P5",1,"5 2 7"
"5827",7928,"2.T","V","16e",3,0.25,"5","-P5","A","B066.krn",0,0,"+P5",1,"5 2 7"
"5828",7929,"2.T","V","16b",3.25,0.25,"2","+P5","A","B066.krn",0,0,"+P4",1,"5 2 7"
"5829",7930,"2.T","V","16ee",3.5,0.25,"5","+P4","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5830",7931,"2.T","V","16ddJJ",3.75,0.25,"4","-M2","A","B066.krn",0,0,"-m2",0,"5 2 7"
"5831",7932,"2.T","I","16cc#LL",1,0.25,"3","-m2","A","B066.krn",0,0,"-M3",1,"1 5 3"
"5832",7933,"2.T","I","16a",1.25,0.25,"1","-M3","A","B066.krn",0,0,"-P4",1,"1 5 3"
"5833",7934,"2.T","I","16e",1.5,0.25,"5","-P4","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5834",7935,"2.T","I","16a",1.75,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"1 5 3"
"5835",7936,"2.T","I","16cc#",2,0.25,"3","+M3","A","B066.krn",0,0,"-M2",1,"1 5 3"
"5836",7937,"2.T","I","16bJJ",2.25,0.25,"2","-M2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5837",7938,"2.T","I","16cc#LL",2.5,0.25,"3","+M2","A","B066.krn",0,0,"-M3",1,"1 5 3"
"5838",7939,"2.T","I","16a",2.75,0.25,"1","-M3","A","B066.krn",0,0,"-P4",1,"1 5 3"
"5839",7940,"2.T","I","16e",3,0.25,"5","-P4","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5840",7941,"2.T","I","16a",3.25,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"1 5 3"
"5841",7942,"2.T","I","16cc#",3.5,0.25,"3","+M3","A","B066.krn",0,0,"+m2",1,"1 5 3"
"5842",7943,"2.T","I","16ddJJ",3.75,0.25,"4","+m2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5843",7944,"2.T","V","16eeLL",1,0.25,"5","+M2","A","B066.krn",0,0,"-P4",1,"5 2 7"
"5844",7945,"2.T","V","16b",1.25,0.25,"2","-P4","A","B066.krn",0,0,"-P5",1,"5 2 7"
"5845",7946,"2.T","V","16e",1.5,0.25,"5","-P5","A","B066.krn",0,0,"+P5",1,"5 2 7"
"5846",7947,"2.T","V","16b",1.75,0.25,"2","+P5","A","B066.krn",0,0,"+P4",1,"5 2 7"
"5847",7948,"2.T","V","16ee",2,0.25,"5","+P4","A","B066.krn",0,0,"-m2",1,"5 2 7"
"5848",7949,"2.T","V","16dd#JJ",2.25,0.25,"4+","-m2","A","B066.krn",0,0,"+m2",0,"5 2 7"
"5849",7950,"2.T","V","16eeLL",2.5,0.25,"5","+m2","A","B066.krn",0,0,"-P4",1,"5 2 7"
"5850",7951,"2.T","V","16b",2.75,0.5,"2","-P4","A","B066.krn",0,0,"-P5",1,"5 2 7"
"5851",7952,"2.T","V","16e",3,0.5,"5","-P5","A","B066.krn",0,0,"+P5",1,"5 2 7"
"5852",7953,"2.T","V","16b",3.25,0.5,"2","+P5","A","B066.krn",0,0,"+P4",1,"5 2 7"
"5853",7954,"2.T","V","16ee",3.5,0.5,"5","+P4","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5854",7955,"2.T","V","16ddJJ",3.75,0.25,"4","-M2","A","B066.krn",0,0,"-m2",0,"5 2 7"
"5855",7956,"4.T","I","16cc#LL",1,0.25,"3","-m2","A","B066.krn",0,0,"-M3",1,"1 5 3"
"5856",7957,"4.T","I","16a",1.25,0.25,"1","-M3","A","B066.krn",0,0,"-P4",1,"1 5 3"
"5857",7958,"4.T","I","16e",1.5,0.25,"5","-P4","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5858",7959,"4.T","I","16a",1.75,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"1 5 3"
"5859",7960,"4.T","I","16cc#",2,0.25,"3","+M3","A","B066.krn",0,0,"-M6",1,"1 5 3"
"5860",7961,"4.T","I","16eJJ",2.25,0.25,"5","-M6","A","B066.krn",0,0,"+P5",1,"1 5 3"
"5861",7962,"4.D","V","16bLL",2.5,0.25,"2","+P5","A","B066.krn",0,0,"-m3",1,"5 2 7"
"5862",7963,"4.D","V","16g#",2.75,0.25,"7","-m3","A","B066.krn",0,0,"-M3",1,"5 2 7"
"5863",7964,"4.D","V","16e",3,0.25,"5","-M3","A","B066.krn",0,0,"+M3",1,"5 2 7"
"5864",7965,"4.D","V","16g#",3.25,0.25,"7","+M3","A","B066.krn",0,0,"+m3",1,"5 2 7"
"5865",7966,"4.D","V","16b",3.5,0.25,"2","+m3","A","B066.krn",0,0,"-M6",1,"5 2 7"
"5866",7967,"4.D","V","16dJJ",3.75,0.25,"4","-M6","A","B066.krn",0,0,"+P5",0,"5 2 7"
"5867",7968,"4.T","I","16aLL",1,0.25,"1","+P5","A","B066.krn",0,0,"-P4",1,"1 5 3"
"5868",7969,"4.T","I","16e",1.25,0.25,"5","-P4","A","B066.krn",0,0,"-m3",1,"1 5 3"
"5869",7970,"4.T","I","16c#",1.5,0.25,"3","-m3","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5870",7971,"4.T","I","16e",1.75,0.25,"5","+m3","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5871",7972,"4.T","I","16a",2,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"1 5 3"
"5872",7973,"4.T","I","16cc#JJ",2.25,0.25,"3","+M3","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5873",7974,"4.P","IV","16eeLL",2.5,0.25,"5","+m3","A","B066.krn",0,0,"+M3",0,"4 1 6"
"5874",7975,"4.P","IV","16gg#",2.75,0.25,"7","+M3","A","B066.krn",0,0,"+m2",0,"4 1 6"
"5875",7976,"4.P","IV","16aa",3,0.25,"1","+m2","A","B066.krn",0,0,"-m3",1,"4 1 6"
"5876",7977,"4.P","IV","16ff#",3.25,0.25,"6","-m3","A","B066.krn",0,0,"-M2",1,"4 1 6"
"5877",7978,"4.P","IV","16ee",3.5,0.25,"5","-M2","A","B066.krn",0,0,"-M2",0,"4 1 6"
"5878",7979,"4.P","IV","16ddJJ",3.75,0.25,"4","-M2","A","B066.krn",0,0,"-m2",1,"4 1 6"
"5879",7980,"4.D","C","16cc#LL",1,0.25,"3","-m2","A","B066.krn",0,0,"-M3",1,"5 1 3 7+"
"5880",7981,"4.D","C","16a",1.25,0.25,"1","-M3","A","B066.krn",0,0,"-P4",1,"5 1 3 7+"
"5881",7982,"4.D","C","16e",1.5,0.25,"5","-P4","A","B066.krn",0,0,"+P4",1,"5 1 3 7+"
"5882",7983,"4.D","C","16a",1.75,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"5 1 3 7+"
"5883",7984,"4.D","C","16cc#",2,0.25,"3","+M3","A","B066.krn",0,0,"-M6",1,"5 1 3 7+"
"5884",7985,"4.D","C","16eJJ",2.25,0.25,"5","-M6","A","B066.krn",0,0,"+P5",1,"5 1 3 7+"
"5885",7986,"4.D","V","16bLL",2.5,0.25,"2","+P5","A","B066.krn",0,0,"-P5",1,"5 2 7"
"5886",7987,"4.D","V","16e",2.75,0.25,"5","-P5","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5887",7988,"4.D","V","16d",3,0.25,"4","-M2","A","B066.krn",0,0,"+M2",0,"5 2 7"
"5888",7989,"4.D","V","16e",3.25,0.25,"5","+M2","A","B066.krn",0,0,"+P5",1,"5 2 7"
"5889",7990,"4.D","V","16b",3.5,0.25,"2","+P5","A","B066.krn",0,0,"-M6",1,"5 2 7"
"5890",7991,"4.D","V","16dJJ",3.75,0.25,"4","-M6","A","B066.krn",0,0,"+P5",0,"5 2 7"
"5891",7992,"4.T","I","16aLL",1,0.25,"1","+P5","A","B066.krn",0,0,"-P4",1,"1 5 3"
"5892",7993,"4.T","I","16e",1.25,0.25,"5","-P4","A","B066.krn",0,0,"-m3",1,"1 5 3"
"5893",7994,"4.T","I","16c#",1.5,0.25,"3","-m3","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5894",7995,"4.T","I","16e",1.75,0.25,"5","+m3","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5895",7996,"4.T","I","16a",2,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"1 5 3"
"5896",7997,"4.T","I","16cc#JJ",2.25,0.25,"3","+M3","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5897",7998,"4.P","IV","16eeLL",2.5,0.25,"5","+m3","A","B066.krn",0,0,"+M3",0,"4 1 6"
"5898",7999,"4.P","IV","16gg#",2.75,0.25,"7","+M3","A","B066.krn",0,0,"+m2",0,"4 1 6"
"5899",8000,"4.P","IV","16aa",3,0.25,"1","+m2","A","B066.krn",0,0,"-m3",1,"4 1 6"
"5900",8001,"4.P","IV","16ff#",3.25,0.25,"6","-m3","A","B066.krn",0,0,"-M2",1,"4 1 6"
"5901",8002,"4.P","IV","16ee",3.5,0.25,"5","-M2","A","B066.krn",0,0,"-M2",0,"4 1 6"
"5902",8003,"4.P","IV","16ddJJ",3.75,0.25,"4","-M2","A","B066.krn",0,0,"-m2",1,"4 1 6"
"5903",8004,"4.D","C","16cc#LL",1,0.25,"3","-m2","A","B066.krn",0,0,"-M3",1,"5 1 3 7+"
"5904",8005,"4.D","C","16a",1.25,0.25,"1","-M3","A","B066.krn",0,0,"-P4",1,"5 1 3 7+"
"5905",8006,"4.D","C","16e",1.5,0.25,"5","-P4","A","B066.krn",0,0,"+P4",1,"5 1 3 7+"
"5906",8007,"4.D","C","16a",1.75,0.25,"1","+P4","A","B066.krn",0,0,"+M3",1,"5 1 3 7+"
"5907",8008,"4.D","C","16cc#",2,0.25,"3","+M3","A","B066.krn",0,0,"-M6",1,"5 1 3 7+"
"5908",8009,"4.D","C","16eJJ",2.25,0.25,"5","-M6","A","B066.krn",0,0,"+P5",1,"5 1 3 7+"
"5909",8010,"4.D","V","16bLL",2.5,0.25,"2","+P5","A","B066.krn",0,0,"-P5",1,"5 2 7"
"5910",8011,"4.D","V","16e",2.75,0.25,"5","-P5","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5911",8012,"4.D","V","16d",3,0.25,"4","-M2","A","B066.krn",0,0,"+M2",0,"5 2 7"
"5912",8013,"4.D","V","16e",3.25,0.25,"5","+M2","A","B066.krn",0,0,"+P5",1,"5 2 7"
"5913",8014,"4.D","V","16b",3.5,0.25,"2","+P5","A","B066.krn",0,0,"-M6",1,"5 2 7"
"5914",8015,"4.D","V","16dJJ",3.75,0.25,"4","-M6","A","B066.krn",0,0,"+P5",0,"5 2 7"
"5915",8016,"4.T","I","4a",1,1,"1","+P5","A","B066.krn",0,0,"[e]",1,"1 5 3"
"5916",8020,"8T","V","8e",2.5,0.5,"5","[e]","A","B066.krn",1,0,"+P4",1,"5 2 7"
"5917",8021,"2T","I","(8.aL",1,0.75,"1","+P4","A","B066.krn",0,0,"+M2",1,"1 5 3"
"5918",8024,"2T","I","16bJk",1.75,0.25,"2","+M2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5919",8025,"2T","I","8.cc#L",2,0.75,"3","+M2","A","B066.krn",0,0,"+m2",1,"1 5 3"
"5920",8028,"2T","I","16ddJk",2.75,0.25,"4","+m2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5921",8029,"2T","V","8.eeL",1,0.75,"5","+M2","A","B066.krn",0,0,"+M2",1,"5 2 7"
"5922",8032,"2T","V","16ff#Jk",1.75,0.25,"6","+M2","A","B066.krn",0,0,"-M2",0,"5 2 7"
"5923",8033,"2T","V","8.eeL",2,0.75,"5","-M2","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5924",8036,"2T","V","16ddJk",2.75,0.25,"4","-M2","A","B066.krn",0,0,"-m2",0,"5 2 7"
"5925",8037,"4T","I","8.cc#L",1,0.75,"3","-m2","A","B066.krn",0,0,"-M3",1,"1 5 3"
"5926",8040,"4T","I","16aJk",1.75,0.25,"1","-M3","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5927",8041,"4T","I","8.ddL",2,0.75,"4","+P4","A","B066.krn",0,0,"-m2",0,"1 5 3"
"5928",8044,"4T","I","16cc#Jk",2.75,0.25,"3","-m2","A","B066.krn",0,0,"-M2",1,"1 5 3"
"5929",8045,"4.D","V7","8.bL",1,0.75,"2","-M2","A","B066.krn",0,0,"+M3",1,"5 2 7 4 3+"
"5930",8048,"4.D","V7","16dd#Jk",1.75,0.25,"4+","+M3","A","B066.krn",0,0,"+m2",0,"5 2 7 4 3+"
"5931",8049,"4.D","V7","8ee)",2,0.5,"5","+m2","A","B066.krn",0,0,"[e]",1,"5 2 7 4 3+"
"5932",8052,"8T","V","16e",2.75,0.25,"5","[e]","A","B066.krn",1,0,"+P4",1,"5 2 7"
"5933",8053,"2T","I","(8.aL",1,0.75,"1","+P4","A","B066.krn",0,0,"+M2",1,"1 5 3"
"5934",8056,"2T","I","16bJk",1.75,0.25,"2","+M2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5935",8057,"2T","I","8.cc#L",2,0.75,"3","+M2","A","B066.krn",0,0,"+m2",1,"1 5 3"
"5936",8060,"2T","I","16ddJk",2.75,0.25,"4","+m2","A","B066.krn",0,0,"+M2",0,"1 5 3"
"5937",8061,"2T","V","8.eeL",1,0.75,"5","+M2","A","B066.krn",0,0,"+M2",1,"5 2 7"
"5938",8064,"2T","V","16ff#Jk",1.75,0.25,"6","+M2","A","B066.krn",0,0,"-M2",0,"5 2 7"
"5939",8065,"2T","V","8.eeL",2,0.75,"5","-M2","A","B066.krn",0,0,"-M2",1,"5 2 7"
"5940",8068,"2T","V","16ddJk",2.75,0.25,"4","-M2","A","B066.krn",0,0,"-m2",0,"5 2 7"
"5941",8069,"4T","I","8.cc#L",1,0.75,"3","-m2","A","B066.krn",0,0,"-M3",1,"1 5 3"
"5942",8072,"4T","I","16aJk",1.75,0.25,"1","-M3","A","B066.krn",0,0,"+P4",1,"1 5 3"
"5943",8073,"4T","I","8.ddL",2,0.75,"4","+P4","A","B066.krn",0,0,"-m2",0,"1 5 3"
"5944",8076,"4T","I","16cc#Jk",2.75,0.25,"3","-m2","A","B066.krn",0,0,"-M2",1,"1 5 3"
"5945",8077,"4.D","V","8.bL",1,0.75,"2","-M2","A","B066.krn",0,0,"+M3",1,"5 2 7"
"5946",8080,"4.D","V","16dd#Jk",1.75,0.25,"4+","+M3","A","B066.krn",0,0,"+m2",0,"5 2 7"
"5947",8081,"4.D","V","8ee)",2,0.5,"5","+m2","A","B066.krn",0,0,"[a#]",1,"5 2 7"
"5948",8084,"8D","V/V","(16a#",2.75,0.25,"1+","[a#]","A","B066.krn",1,0,"+m2",0,"2 6 4+"
"5949",8085,"2D","V/V","8.bL",1,0.75,"2","+m2","A","B066.krn",0,0,"+M2",1,"2 6 4+"
"5950",8088,"2D","V/V","16cc#Jk",1.75,0.25,"3","+M2","A","B066.krn",0,0,"-M2",0,"2 6 4+"
"5951",8089,"2D","V/V","8.bL",2,0.75,"2","-M2","A","B066.krn",0,0,"-M2",1,"2 6 4+"
"5952",8092,"2D","V/V","16aJk",2.75,0.25,"1","-M2","A","B066.krn",0,0,"-m2",0,"2 6 4+"
"5953",8093,"2D","V","8.g#L",1,0.75,"7","-m2","A","B066.krn",0,0,"+m2",1,"5 2 7"
"5954",8096,"2D","V","16aJk",1.75,0.25,"1","+m2","A","B066.krn",0,0,"+M2",0,"5 2 7"
"5955",8097,"2D","V","8b)",2,0.5,"2","+M2","A","B066.krn",0,0,"-m2",1,"5 2 7"
"5956",8100,"2D","V","(16a#",2.75,0.25,"1+","-m2","A","B066.krn",1,0,"+m2",0,"5 2 7"
"5957",8101,"2D","V/V","8.bL",1,0.75,"2","+m2","A","B066.krn",0,0,"+A4",1,"2 6 4+"
"5958",8104,"2D","V/V","16ee#Jk",1.75,0.25,"5+","+A4","A","B066.krn",0,0,"+m2",0,"2 6 4+"
"5959",8105,"2D","V/V","8.ff#L",2,0.75,"6","+m2","A","B066.krn",0,0,"-M6",1,"2 6 4+"
"5960",8108,"2D","V/V","16aJk",2.75,0.25,"1","-M6","A","B066.krn",0,0,"-m2",0,"2 6 4+"
"5961",8109,"4.D","V","8.g#L",1,0.75,"7","-m2","A","B066.krn",0,0,"+P4",1,"5 2 7"
"5962",8112,"4.D","V","16cc#Jk",1.75,0.25,"3","+P4","A","B066.krn",0,0,"-M2",0,"5 2 7"
"5963",8113,"4.D","V","16b)",2,0.25,"2","-M2","A","B066.krn",0,1,"[b]",1,"5 2 7"
"5964",8116,"8D","V","(16b",2.75,0.25,"2","[b]","A","B066.krn",1,0,"A1",1,"5 2 7"
"5965",8117,"4D","I","8.b#L",1,0.75,"2-","A1","A","B066.krn",0,0,"+m2",0,"1 5 3"
"5966",8120,"4D","I","16cc#Jk",1.75,0.25,"3","+m2","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5967",8121,"4D","V7/V","8.eeL",2,0.75,"5","+m3","A","B066.krn",0,0,"-m2",0,"2 6 4+ 1 7+"
"5968",8124,"4D","V7/V","16dd#Jk",2.75,0.25,"4+","-m2","A","B066.krn",0,0,"+m3",1,"2 6 4+ 1 7+"
"5969",8125,"4D","V","8.ff#L",1,0.75,"6","+m3","A","B066.krn",0,0,"-M2",0,"5 2 7"
"5970",8128,"4D","V","16eeJk",1.75,0.25,"5","-M2","A","B066.krn",0,0,"+M3",1,"5 2 7"
"5971",8129,"4D","V","8gg#)",2,0.5,"7","+M3","A","B066.krn",0,0,"-M6",1,"5 2 7"
"5972",8132,"4D","V","(16b",2.75,0.25,"2","-M6","A","B066.krn",1,0,"A1",1,"5 2 7"
"5973",8133,"4D","I","8.b#L",1,0.75,"2-","A1","A","B066.krn",0,0,"+m2",0,"1 5 3"
"5974",8136,"4D","I","16cc#Jk",1.75,0.25,"3","+m2","A","B066.krn",0,0,"+m3",1,"1 5 3"
"5975",8137,"4D","V/V","8.eeL",2,0.75,"5","+m3","A","B066.krn",0,0,"-m2",0,"2 6 4+"
"5976",8140,"4D","V/V","16dd#Jk",2.75,0.25,"4+","-m2","A","B066.krn",0,0,"+m3",1,"2 6 4+"
"5977",8141,"4.D","V","8.ff#L",1,0.75,"6","+m3","A","B066.krn",0,0,"-M2",0,"5 2 7"
"5978",8144,"4.D","V","16eeJk",1.75,0.25,"5","-M2","A","B066.krn",0,0,"+P5",1,"5 2 7"
"5979",8145,"4.D","V","8bb)",2,0.5,"2","+P5","A","B066.krn",0,0,"-P8",1,"5 2 7"
