"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"1126",1381,"4T","I","16cc",2.75,0.25,"5","-P4","F","cat_themes.krn",1,0,"-P5",1,"1 5 3"
"1127",1382,"8T","I","4f",1,1,"1","-P5","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1128",1385,"8P","IV","8fL",2,0.5,"1","P1","F","cat_themes.krn",0,0,"-P4",1,"4 1 6"
"1129",1387,"16P","V7","16cL",2.5,0.25,"5","-P4","F","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1130",1388,"16P","I","16cJJ",2.75,0.25,"5","P1","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1131",1389,"4D","C","4c",1,1,"5","P1","F","cat_themes.krn",0,0,"P1",1,"5 1 3 7+"
"1132",1393,"16D","V","16c",2,0.25,"5","P1","F","cat_themes.krn",0,0,"[a]",1,"5 2 7"
"1133",1394,"8.D","V","(16a'",2.25,0.25,"3","[a]","F","cat_themes.krn",0,0,"+m2",0,"5 2 7"
"1134",1395,"8.D","V","16b-'",2.5,0.25,"4","+m2","F","cat_themes.krn",0,0,"A1",0,"5 2 7"
"1135",1396,"8.D","V","16b'JJ)",2.75,0.25,"4+","A1","F","cat_themes.krn",0,1,"-A4",0,"5 2 7"
"1136",1398,"4T","I","8f",1.5,0.5,"1","-A4","F","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1137",1399,"8T","IV","8fL",2,0.5,"1","P1","F","cat_themes.krn",0,0,"P1",1,"4 1 6"
"1138",1400,"8T","I","8fJ",2.5,0.5,"1","P1","F","cat_themes.krn",0,0,"+M7",1,"1 5 3"
"1139",1401,"4T","viioD7","4ee",1,1,"7","+M7","F","cat_themes.krn",0,0,"+m2",1,"7 2 4 5+ 1++ 3+"
"1140",1402,"4T","I","8ff'",2,0.5,"1","+m2","F","cat_themes.krn",0,1,"P1",1,"1 5 3"
"1141",1404,"4T","I","16ff",2.75,0.25,"1","P1","F","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1142",1405,"4.D","C","16.ff",1,0.375,"1","P1","F","cat_themes.krn",0,0,"-P4",1,"5 1 3 7+"
"1143",1406,"4.D","C","32ccJJk)",1.375,0.125,"5","-P4","F","cat_themes.krn",0,0,"-m3",1,"5 1 3 7+"
"1144",1407,"4.D","C","4a",1.5,1,"3","-m3","F","cat_themes.krn",0,0,"+m2",1,"5 1 3 7+"
"1145",1409,"8D","V7","16.b-",2.5,0.375,"4","+m2","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1146",1410,"8D","V7","32g",2.875,0.125,"2","-m3","F","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1147",1411,"4..T","I","16f'",1,0.25,"1","-M2","F","cat_themes.krn",0,1,"-P4",1,"1 5 3"
"1148",1413,"4..T","I","16c'",1.5,0.25,"5","-P4","F","cat_themes.krn",1,1,"-m3",1,"1 5 3"
"1149",1415,"4..T","I","16A'",2,0.25,"3","-m3","F","cat_themes.krn",1,1,"[cc]",1,"1 5 3"
"1150",1418,"16T","I","16cc",2.75,1.25,"5","[cc]","F","cat_themes.krn",1,0,"-P5",1,"1 5 3"
"1151",1419,"2T","IV","4f",1,1.25,"1","-P5","F","cat_themes.krn",0,0,"-P5",1,"4 1 6"
"1152",1420,"2T","IV","4f",1,1,"1","-P5","F","cat_themes.krn",0,0,"P1",1,"4 1 6"
"1153",1421,"2T","IV","4f",2,1,"1","P1","F","cat_themes.krn",0,0,"P1",1,"4 1 6"
"1154",1424,"8T","I","8fL",1,1,"1","P1","F","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1155",1425,"8T","V7","8b-J",1.5,1,"4","+P4","F","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1156",1426,"8T","I","8aL",2,0.5,"3","-m2","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1157",1427,"8T","vi7","8aJ",2.5,0.5,"3","P1","F","cat_themes.krn",0,0,"-M2",1,"6 3 1 5 7+ 4++"
"1158",1428,"8T","V","8gL",1,0.75,"2","-M2","F","cat_themes.krn",0,0,"-m3",1,"5 2 7"
"1159",1429,"8T","vi/V","(16eL",1.5,0.75,"7","-m3","F","cat_themes.krn",0,0,"+M2",1,"3 7 5 4++"
"1160",1430,"8T","vi/V","16f#JJ)",1.75,0.25,"1+","+M2","F","cat_themes.krn",0,0,"+m2",0,"3 7 5 4++"
"1161",1431,"8D","C/V","8gL",2,0.5,"2","+m2","F","cat_themes.krn",0,0,"-M2",1,"2 5 7 4++"
"1162",1433,"8D","V7/V","8fJ",2.5,0.5,"1","-M2","F","cat_themes.krn",0,0,"-m2",1,"2 6 4+ 1 7+"
"1163",1435,"4.T","I/V","8e",1,0.5,"7","-m2","F","cat_themes.krn",0,1,"+m2",1,"5 2 7"
"1164",1439,"8T","V7/V","8f",2.5,0.5,"1","+m2","F","cat_themes.krn",1,0,"-m2",1,"2 6 4+ 1 7+"
"1165",1442,"4.T","I/V","8e",1,0.5,"7","-m2","F","cat_themes.krn",0,1,"+m2",1,"5 2 7"
"1166",1446,"8T","V7/V","8f",2.5,0.5,"1","+m2","F","cat_themes.krn",1,0,"-m2",1,"2 6 4+ 1 7+"
"1167",1449,"8T","I/V","(8eL",1,0.5,"7","-m2","F","cat_themes.krn",0,0,"[g]",1,"5 2 7"
"1168",1450,"4.D","V7","8g",1.5,0.5,"2","[g]","F","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1169",1451,"4.D","V7","8a",2,0.5,"3","+M2","F","cat_themes.krn",0,0,"+m2",0,"5 2 7 4 3+"
"1170",1452,"4.D","V7","8b-",2.5,0.5,"4","+m2","F","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1171",1453,"4T","I","4cc",1,1,"5","+M2","F","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1172",1455,"8T","IV","8dd",2,0.5,"6","+M2","F","cat_themes.krn",0,0,"-M2",1,"4 1 6"
"1173",1456,"8T","I","8cc",2.5,0.5,"5","-M2","F","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1174",1457,"4T","V7","4ee",1,1,"7","+M3","F","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"1175",1458,"4T","I","8ff'",2,0.5,"1","+m2","F","cat_themes.krn",0,1,"-P4",1,"1 5 3"
"1176",1460,"4T","I","16cc",2.75,0.25,"5","-P4","F","cat_themes.krn",1,0,"-P5",1,"1 5 3"
"1177",1461,"8T","I","4f",1,1,"1","-P5","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1178",1464,"8P","IV","8fL",2,0.5,"1","P1","F","cat_themes.krn",0,0,"-P4",1,"4 1 6"
"1179",1466,"16P","V7","16cL",2.5,0.25,"5","-P4","F","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1180",1467,"16P","I","16cJJ",2.75,0.25,"5","P1","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1181",1468,"4D","C","4c",1,1,"5","P1","F","cat_themes.krn",0,0,"P1",1,"5 1 3 7+"
"1182",1472,"16D","V","16c",2,0.25,"5","P1","F","cat_themes.krn",0,0,"[a]",1,"5 2 7"
"1183",1473,"8.D","V","(16a'",2.25,0.25,"3","[a]","F","cat_themes.krn",0,0,"+m2",0,"5 2 7"
"1184",1474,"8.D","V","16b-'",2.5,0.25,"4","+m2","F","cat_themes.krn",0,0,"A1",0,"5 2 7"
"1185",1475,"8.D","V","16b'JJ)",2.75,0.25,"4+","A1","F","cat_themes.krn",0,1,"-A4",0,"5 2 7"
"1186",1477,"4T","I","8f",1.5,0.5,"1","-A4","F","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1187",1478,"8T","IV","8fL",2,0.5,"1","P1","F","cat_themes.krn",0,0,"P1",1,"4 1 6"
"1188",1479,"8T","I","8fJ",2.5,0.5,"1","P1","F","cat_themes.krn",0,0,"+M7",1,"1 5 3"
"1189",1480,"4T","viioD7","4ee",1,1,"7","+M7","F","cat_themes.krn",0,0,"+m2",1,"7 2 4 5+ 1++ 3+"
"1190",1481,"4T","I","8ff'",2,0.5,"1","+m2","F","cat_themes.krn",0,1,"P1",1,"1 5 3"
"1191",1483,"4T","I","16ff",2.75,0.25,"1","P1","F","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1192",1484,"4.D","C","16.ff",1,0.375,"1","P1","F","cat_themes.krn",0,0,"-P4",1,"5 1 3 7+"
"1193",1485,"4.D","C","32ccJJk)",1.375,0.125,"5","-P4","F","cat_themes.krn",0,0,"-m3",1,"5 1 3 7+"
"1194",1486,"4.D","C","4a",1.5,1,"3","-m3","F","cat_themes.krn",0,0,"+m2",1,"5 1 3 7+"
"1195",1488,"8D","V7","16.b-",2.5,0.375,"4","+m2","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1196",1489,"8D","V7","32g",2.875,0.125,"2","-m3","F","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1197",1490,"4.T","I","16f'",1,0.25,"1","-M2","F","cat_themes.krn",0,1,"-P4",1,"1 5 3"
"1198",1492,"4.T","I","16c'",1.5,0.25,"5","-P4","F","cat_themes.krn",1,1,"-m3",1,"1 5 3"
"1199",1494,"4.T","I","16A'",2,0.25,"3","-m3","F","cat_themes.krn",1,1,"[a]",1,"1 5 3"
"1200",1496,"2T","I","8a",1,0.5,"5","[a]","D","cat_themes.krn",1,0,"-m3",1,"1 5 3"
"1201",1497,"2T","I","8f#",1.5,0.5,"3","-m3","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1202",1498,"2T","I","8f#'",2,0.5,"3","P1","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1203",1499,"2T","I","8f#'",2.5,0.5,"3","P1","D","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1204",1500,"2T","I","8a",1,0.5,"5","+m3","D","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1205",1501,"2T","I","8f#",1.5,0.5,"3","-m3","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1206",1502,"2T","I","8f#'",2,0.5,"3","P1","D","cat_themes.krn",0,0,"+P8",1,"1 5 3"
"1207",1503,"2T","I","8ff#'",2.5,0.5,"3","+P8","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1208",1504,"2T","V","16ee",1,0.25,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1209",1505,"2T","V","16dd",1.25,0.25,"1","-M2","D","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1210",1506,"2T","V","16cc#",1.5,0.25,"7","-m2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1211",1507,"2T","V","16b",1.75,0.25,"6","-M2","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1212",1508,"2T","V","8a'",2,0.5,"5","-M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1213",1509,"2T","V","8g'",2.5,0.5,"4","-M2","D","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1214",1510,"2T","I","8f#'",1,0.5,"3","-m2","D","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1215",1511,"2T","I","8g'",1.5,0.5,"4","+m2","D","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"1216",1512,"2T","I","4a",2,1,"5","+M2","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1217",1514,"2T","I","8a",1,0.5,"5","P1","D","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1218",1515,"2T","I","8f#",1.5,0.5,"3","-m3","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1219",1516,"2T","I","8f#'",2,0.5,"3","P1","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1220",1517,"2T","I","8f#'",2.5,0.5,"3","P1","D","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1221",1518,"2T","I","8a",1,0.5,"5","+m3","D","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1222",1519,"2T","I","8f#",1.5,0.5,"3","-m3","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1223",1520,"2T","I","8f#'",2,0.5,"3","P1","D","cat_themes.krn",0,0,"+P8",1,"1 5 3"
"1224",1521,"2T","I","8ff#'",2.5,0.5,"3","+P8","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1225",1522,"4T","V","16ee",1,0.25,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1226",1523,"4T","V","16dd",1.25,0.25,"1","-M2","D","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1227",1524,"4T","V","16cc#",1.5,0.25,"7","-m2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1228",1525,"4T","V","16b",1.75,0.25,"6","-M2","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1229",1526,"8T","I","8a'",2,0.5,"5","-M2","D","cat_themes.krn",0,0,"A1",1,"1 5 3"
"1230",1527,"8D","V7/vi","8a#'",2.5,0.5,"5+","A1","D","cat_themes.krn",0,0,"+m2",1,"3 7 5+ 2 1++"
"1231",1528,"4T","vi","4b",1,1,"6","+m2","D","cat_themes.krn",0,0,"-M2",1,"6 3 1 7+"
"1232",1529,"4T","V","4a",2,1,"5","-M2","D","cat_themes.krn",0,0,"[dd]",1,"5 2 7"
"1233",1530,"2T","vi","8dd",1,0.5,"1","[dd]","D","cat_themes.krn",0,0,"-m3",1,"6 3 1 7+"
"1234",1531,"2T","vi","8b",1.5,0.5,"6","-m3","D","cat_themes.krn",0,0,"P1",1,"6 3 1 7+"
"1235",1532,"2T","vi","8b'",2,0.5,"6","P1","D","cat_themes.krn",0,0,"P1",1,"6 3 1 7+"
"1236",1533,"2T","vi","8b'",2.5,0.5,"6","P1","D","cat_themes.krn",0,0,"+P4",1,"6 3 1 7+"
"1237",1534,"2T","V7","8ee",1,0.5,"2","+P4","D","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1238",1535,"2T","V7","8cc#",1.5,0.5,"7","-m3","D","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1239",1536,"2T","V7","8cc#'",2,0.5,"7","P1","D","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1240",1537,"2T","V7","8cc#'",2.5,0.5,"7","P1","D","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1241",1538,"2T","V7","8ee",1,0.5,"2","+m3","D","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1242",1539,"2T","V7","8cc#",1.5,0.5,"7","-m3","D","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1243",1540,"2T","V7","8ee",2,0.5,"2","+m3","D","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1244",1541,"2T","V7","8cc#",2.5,0.5,"7","-m3","D","cat_themes.krn",0,0,"+P4",1,"5 2 7 4 3+"
"1245",1542,"2T","I","8ff#",1,0.5,"3","+P4","D","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1246",1543,"2T","I","8dd",1.5,0.5,"1","-M3","D","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1247",1544,"2T","I","8ff#",2,0.5,"3","+M3","D","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1248",1545,"2T","I","8dd",2.5,0.5,"1","-M3","D","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"1249",1546,"2T","I","8a",1,0.5,"5","-P4","D","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1250",1547,"2T","I","8f#",1.5,0.5,"3","-m3","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1251",1548,"2T","I","8f#'",2,0.5,"3","P1","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1252",1549,"2T","I","8f#'",2.5,0.5,"3","P1","D","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1253",1550,"2T","I","8a",1,0.5,"5","+m3","D","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1254",1551,"2T","I","8f#",1.5,0.5,"3","-m3","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1255",1552,"2T","I","8f#'",2,0.5,"3","P1","D","cat_themes.krn",0,0,"+P8",1,"1 5 3"
"1256",1553,"2T","I","8ff#'",2.5,0.5,"3","+P8","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1257",1554,"4T","V","16ee",1,0.25,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1258",1555,"4T","V","16dd",1.25,0.25,"1","-M2","D","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1259",1556,"4T","V","16cc#",1.5,0.25,"7","-m2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1260",1557,"4T","V","16b",1.75,0.25,"6","-M2","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1261",1558,"8T","I","8a'",2,0.5,"5","-M2","D","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1262",1559,"8D","V7","8cc#'",2.5,0.5,"7","+M3","D","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"1263",1560,"2T","I","4dd",1,1,"1","+m2","D","cat_themes.krn",0,1,"[a]",1,"1 5 3"
"1264",1562,"4T","V","4a",4,1,"5","[a]","D","cat_themes.krn",1,0,"+P4",1,"5 2 7"
"1265",1563,"1T","I","4dd",1,1,"1","+P4","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1266",1564,"1T","I","(8ddL",2,0.5,"1","P1","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1267",1565,"1T","I","8eeJ",2.5,0.5,"2","+M2","D","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1268",1566,"1T","I","4dd)",3,1,"1","-M2","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1269",1567,"1T","I","4dd",4,1,"1","P1","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1270",1569,"2.T","V","(8eeL)",1,0.5,"2","+M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1271",1570,"2.T","V","8dd",1.5,0.5,"1","-M2","D","cat_themes.krn",0,0,"+M2",0,"5 2 7"
"1272",1571,"2.T","V","8ee",2,0.5,"2","+M2","D","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1273",1572,"2.T","V","8ff#J",2.5,0.5,"3","+M2","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1274",1573,"2.T","V","4ee",3,1,"2","-M2","D","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1275",1574,"4T","V7","8aaL",4,0.5,"5","+P4","D","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1276",1575,"4T","V7","8ggJ)",4.5,0.5,"4","-M2","D","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1277",1576,"2T","I","(4gg",1,1,"4","P1","D","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1278",1578,"2T","I","4ff#",2,1,"3","-m2","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1279",1580,"2T","V","4ee)",3,1,"2","-M2","D","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1280",1581,"2T","V","4aa",4,1,"5","+P4","D","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1281",1582,"2T","V7","(4aa",1,1,"5","P1","D","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1282",1583,"2T","V7","4gg",2,1,"4","-M2","D","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1283",1584,"2T","I","2ff#)",3,2,"3","-m2","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1284",1587,"2.P","ii","(4ee",1,1,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"2 6 4 3+"
"1285",1588,"2.P","ii","4dd",2,1,"1","-M2","D","cat_themes.krn",0,0,"+M2",0,"2 6 4 3+"
"1286",1589,"2.P","ii","8eeL",3,0.5,"2","+M2","D","cat_themes.krn",0,0,"+m3",1,"2 6 4 3+"
"1287",1590,"2.P","ii","8gg",3.5,0.5,"4","+m3","D","cat_themes.krn",0,0,"-m2",1,"2 6 4 3+"
"1288",1591,"4D","V","8ff#",4,0.5,"3","-m2","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1289",1592,"4D","V","8eeJ",4.5,0.5,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1290",1593,"2.T","I","2.dd)",1,3,"1","-M2","D","cat_themes.krn",0,0,"[a]",1,"1 5 3"
"1291",1596,"4T","V","4a",4,1,"5","[a]","D","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1292",1597,"1T","I","4.dd",1,1.5,"1","+P4","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1293",1599,"1T","I","8ee",2.5,0.5,"2","+M2","D","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"1294",1600,"1T","I","4ff#",3,1,"3","+M2","D","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1295",1601,"1T","I","4gg",4,1,"4","+m2","D","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"1296",1602,"2.T","I","4.aa",1,1.5,"5","+M2","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1297",1603,"2.T","I","8bb",2.5,0.5,"6","+M2","D","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1298",1604,"2.T","I","4aa",3,1,"5","-M2","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1299",1605,"4T","viio","4gg",4,1,"4","-M2","D","cat_themes.krn",0,0,"P1",1,"7 2 4 1++ 3+"
"1300",1606,"2T","I","(4gg",1,1,"4","P1","D","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1301",1608,"2T","I","4ff#",2,1,"3","-m2","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1302",1610,"2T","V","2ee)",3,2,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1303",1614,"1T","I","4dd'",1,1,"1","-M2","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1304",1615,"1T","I","4ee",2,1,"2","+M2","D","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"1305",1616,"1T","I","4ff#'",3,1,"3","+M2","D","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1306",1617,"1T","I","4gg",4,1,"4","+m2","D","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"1307",1618,"4T","I","2aa",1,2,"5","+M2","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1308",1620,"2T","I","(8bbL",3,0.5,"6","+M2","D","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1309",1621,"2T","I","8aa)",3.5,0.5,"5","-M2","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1310",1622,"2T","I","(8gg",4,0.5,"4","-M2","D","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1311",1623,"2T","I","8ff#J)",4.5,0.5,"3","-m2","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1312",1624,"2.D","V","(4ff#",1,1,"3","P1","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1313",1626,"2.D","V","2ee)",2,2,"2","-M2","D","cat_themes.krn",0,0,"[a]",1,"5 2 7"
"1314",1629,"4T","V","4a",4,1,"5","[a]","D","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1315",1630,"1T","I","4dd",1,1,"1","+P4","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1316",1631,"1T","I","(8ddL",2,0.5,"1","P1","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1317",1632,"1T","I","8eeJ)",2.5,0.5,"2","+M2","D","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1318",1633,"1T","I","4dd",3,1,"1","-M2","D","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1319",1634,"1T","I","4dd",4,1,"1","P1","D","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1320",1636,"2.T","V","(8eeL)",1,0.5,"2","+M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1321",1637,"2.T","V","8dd",1.5,0.5,"1","-M2","D","cat_themes.krn",0,0,"+M2",0,"5 2 7"
"1322",1638,"2.T","V","8ee",2,0.5,"2","+M2","D","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1323",1639,"2.T","V","8ff#J",2.5,0.5,"3","+M2","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1324",1640,"2.T","V","4ee",3,1,"2","-M2","D","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1325",1641,"4T","V7","8aaL",4,0.5,"5","+P4","D","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1326",1642,"4T","V7","8ggJ)",4.5,0.5,"4","-M2","D","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1327",1643,"2T","I","(4gg",1,1,"4","P1","D","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1328",1645,"2T","I","4ff#",2,1,"3","-m2","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1329",1647,"2T","V","4ee)",3,1,"2","-M2","D","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1330",1648,"2T","V","4aa",4,1,"5","+P4","D","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1331",1649,"2T","V7","(4aa",1,1,"5","P1","D","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1332",1650,"2T","V7","4gg",2,1,"4","-M2","D","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1333",1651,"2T","I","2ff#)",3,2,"3","-m2","D","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1334",1654,"2.P","ii","(4ee",1,1,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"2 6 4 3+"
"1335",1655,"2.P","ii","4dd",2,1,"1","-M2","D","cat_themes.krn",0,0,"+M2",0,"2 6 4 3+"
"1336",1656,"2.P","ii","8eeL",3,0.5,"2","+M2","D","cat_themes.krn",0,0,"+m3",1,"2 6 4 3+"
"1337",1657,"2.P","ii","8gg",3.5,0.5,"4","+m3","D","cat_themes.krn",0,0,"-m2",1,"2 6 4 3+"
"1338",1658,"4D","V","8ff#",4,0.5,"3","-m2","D","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1339",1659,"4D","V","8eeJ",4.5,0.5,"2","-M2","D","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1340",1660,"2.T","I","2.dd);",1,3,"1","-M2","D","cat_themes.krn",0,0,"[g]",1,"1 5 3"
"1341",1663,"2.T","I","(2g",1,2,"5","[g]","C","cat_themes.krn",0,0,"+m7",1,"1 5 3"
"1342",1665,"2.T","I","16ffLL",3,0.25,"4","+m7","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1343",1666,"2.T","I","16ee",3.25,0.25,"3","-m2","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1344",1667,"2.T","I","16dd",3.5,0.25,"2","-M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1345",1668,"2.T","I","16ccJJ",3.75,0.25,"1","-M2","C","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"1346",1669,"2.T","V7","8ggL",1,0.5,"5","+P5","C","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1347",1670,"2.T","V7","8ffJ)",1.5,0.5,"4","-M2","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1348",1671,"2.T","V7","2dd",2,2,"2","-m3","C","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
